video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"W-x4ut1HJsg","Brownie recipe in Tamil | Chewy Fudgy Brownie Recipe in Tamil","2024-10-16T05:30:16Z","UCHGktfcQq2BY_8tGPHwvm7g","Madras Samayal","Howto & Style","24.16.10","homemade brownies|chocolate brownie|brownie recipe|brownie recipe in tamil|fudgy brownie recipe|how to make brownie in tamil|madras samayal|brownie tamil recipe","151646","5259","0","418","https://i.ytimg.com/vi/W-x4ut1HJsg/default.jpg","False","False","In this video we will see how to make brownie recipe in tamil. There are two types of brownies, cakey brownie which is dry and flaky and fudgy brownie which is softer and more chewy. Both brownies are different in their ratios of flour to fat content. For this recipe, we can use either chocolate bars or chocolate morsels. Also, in this recipe we have used egg but we can make an eggless version by substituting eggs with curd/yogurt.#brownie #brownierecipeintamil #brownierecipe Friends, please do try this brownie recipe at home and share it with your friends and family. Also, please do share your feedback about the recipe in the comments below. All the best and happy cooking!Ingredients:150g semi sweet chocolate or dark chocolate50g Nuts or chocolate1/2 cup Butter (100g)3 Eggs1.5 cup Sugar (300g)1/4 cup Oil1 tsp Vanilla extract1 cup Maida (125 g)1/2 cup cocoa powder (40g)1/8 tsp Salt8 inch square baking pan 175c/350f for 28 min"
"q5--NsJHrIE","Kudumbashree Sharada | Ep - 913 | Best Scene | Oct 14 2024 | Zee Keralam","2024-10-16T06:20:00Z","UCbrfwFuwMVRtxUTtEYJUKKg","Zee Keralam","Entertainment","24.16.10","Kudumbashree Sharada|Mersheena Neenu|Sreelakshmi|Prabhin|Zee Keralam|zeekeralam|സീ കേരളം|zee കേരളം|Malayalam channel|keralam tv channel|keralam GEC TV channel|keralam tv serial|keralam show|entertainment|daily soaps|family|drama|comedy|horror|thriller|romance|romantic|malayalam|free|download|mobile|story|episode|latest|scene|full episode|best scene|webisode|precap|preview|promo|complete series|video|youtube|tv|popular shows|zee5","133650","0","0","11","https://i.ytimg.com/vi/q5--NsJHrIE/default.jpg","False","True","Click here to watch All Full Episode on YouTube ► https://www.youtube.com/playlist?list=PLzxfM4HUb3kjXJez-91LL11XWu2VAcbJnClick Here To Watch Full Episode on Zee5 ►https://zee5.onelink.me/RlQq/5634da52Click Here to Subscribe Channel : https://www.youtube.com/channel/UCbrfwFuwMVRtxUTtEYJUKKg?sub_confirmation=1Get notified about our Latest update by Clicking the Bell Icon 🔔Sharada| a single mother with a troubled past| brings up her three daughters on her own despite all the societal stigma.To Free Download ZEE5 Mobile app click the link belowhttps://zee5.onelink.me/RlQq/be0f8316Connect with Zee5 on Social MediaFacebook : http://bit.ly/Zee5FBInstagram : http://bit.ly/Zee5HindiInstaTwitter : http://bit.ly/Zee5twitter"
"9V3ug2bCBSU","Siragadikka Aasai | 15th to 19th October 2024 - Promo","2024-10-15T08:28:29Z","UCvrhwpnp2DHYQ1CbXby9ypQ","Vijay Television","Entertainment","24.16.10","Siragadikka Aasai|Star|Star Vijay TV|Vijay TV|Vijay|தமிழ்|விஜய்|டிவி|தொலைக்காட்சி|Tamil TV|Tamil Shows","1726911","31653","0","452","https://i.ytimg.com/vi/9V3ug2bCBSU/default.jpg","False","False","சிறகடிக்க ஆசை - திங்கள் முதல் சனி இரவு 9 மணிக்கு நம்ம விஜய் டிவில...... Click here - https://www.hotstar.com/in/shows/siragadikka-aasai/1260128356 to watch the show on Disney+ Hotstar. #SiragadikkaAasai #VijayTelevision"
"je489TwGC6w","BREAKING: 🚨Chennai Rain -  Red alert?⚡️☔️","2024-10-14T09:12:33Z","UCOz80Wgm73KPMemIoJOWVPw","Rajmohan report","News & Politics","24.16.10","[none]","501161","6014","0","371","https://i.ytimg.com/vi/je489TwGC6w/default.jpg","False","False","#tamilnadu​ #Rains​ #weatherupdate​ #tnrains#chennairain #chennai #chennairains #rain #chennaites #nammachennai #rainyday Awareness video about rain safety"
"FdBnvmLOuiM","#Akhanda2 - Thaandavam  🔱 Title Theme | Balakrishna | Boyapati Srinu | Raam Achanta | Gopi Achanta","2024-10-16T05:13:46Z","UC6oaZCtrOI-cmrVgNkc0c3g","14 Reels Plus","Film & Animation","24.16.10","[none]","617616","31717","0","907","https://i.ytimg.com/vi/FdBnvmLOuiM/default.jpg","False","False","Watch Akhanda2 - Thaandavam  🔱 Title Theme God Of Masses Nandamuri Balakrishna, Blockbuster Maker Boyapati Sreenu, Raam Achanta, Gopi Achanta, 14 Reels Plus, M Tejaswini Nandamuri Presents #BB4 Titled Akhanda 2#NandamuriBalakrishna #BoyapatiSreenu #Akhanda2 #Akhanda2Thaandavam #Akhanda2TitleTheme #Akhanda2MotionPosterCast: God Of Masses Nandamuri BalakrishnaTechnical Crew:Writer, Director: Boyapati SreenuProducers: Raam Achanta, Gopi AchantaBanner: 14 Reels PlusPresents: M Tejaswini NandamuriMusic: Thaman SDOP: C Ramprasad, Santoshh D DetakaeArt: AS PrakashEditor: TammirajuPRO: Vamsi-ShekarMarketing: First Show"
"2DPRMRdcLoI","Piyush ne Himalyan Chala Di 😍","2024-10-16T02:30:01Z","UCjvgGbPPn-FgYeguc5nxG4A","Sourav Joshi Vlogs","People & Blogs","24.16.10","sourav joshi|sourav joshi vlogs|family vlogs|daily vlogs|piyush joshi|piyush joshi vlogs|sourav joshi arts|vlogs|family vlog|KUNALI|KUNALI JOSHI|KUNALI JOSHI VLOGS|kunali|kunali vlogs|kunali vlog|kunali k toys|kunali ka dant tut gya|ipl|ipl match|ipl match vlog|new gaming pc|new gaming pc vlog|gaming pc|kunali ka gaming pc|gaming pc for kunali|Secret Room|WE BUILD A HIDDEN SECRET ROOM IN OUR HOUSE|SECRET ROOM IN OUR HOUSE","3272463","184061","0","5379","https://i.ytimg.com/vi/2DPRMRdcLoI/default.jpg","False","False","Folllow  me on Instagram- https://www.instagram.com/souravjoshivlogs/?hl=en I hope you enjoyed this videohit likes.And do subscribe to my channelThank you so much for watchinggod bless you all.lots of  ❤️( For Collaboration - officialsouravjoshivlogs@gmail.com"
"4UkJ-AziPu0","Chhaila | Shreya Ghoshal x Sunidhi Chauhan | Salim Sulaiman | Shraddha Pandit | Bhoomi 2024","2024-10-14T05:30:06Z","UCdDDWwRdgJTgpD4iPtOZRUQ","Salim Sulaiman Music","Music","24.16.10","salim sulaiman|salim|salim sulaiman songs|salim merchant|new hindi songs|sunidhi chauhan songs|shreya ghoshal songs|shreya sunidhi songs|chhaila|chaila|chhaila bhoomi 2024|bhoomi 2024|chaela|shreya ghoshal bhoomi|sunidhi chauhan bhoomi|sgians|shreya ghoshal hits|sunidhi chauhan hits|shreya ghoshal concert|shreya ghoshal live|sunidhi chauhan live|sunidhi chauhan concert|shreya ghoshal coke studio|sunidhi chauhan coke studio|Ben 10 sunidhi|shreya sunidhi","678710","54942","0","3547","https://i.ytimg.com/vi/4UkJ-AziPu0/default.jpg","False","False","There's only one Shreya Ghoshal and only one Sunidhi Chauhan in this era and the divas have come together to break the internet with 'Chhaila' 🔥 Get ready to dance like never before to this Salim Sulaiman song, written by Shraddha Pandit from IGI presents Bhoomi 2024, powered by Moha.Subscribe to Salim Sulaiman Channel: http://www.youtube.com/subscription_center?add_user=SalimSulaimanMusic 🔔Make your reels on https://www.instagram.com/reels/audio/525453733567469?igsh=anMzMnprbWdncjl1#Chhaila #SunidhiChauhan #ShreyaGhoshal #SalimSulaiman #Bhoomi24Audio Credits:Music Composed & Produced by: Salim - Sulaiman Singers: Sunidhi Chauhan, Shreya Ghoshal Lyrics: Shraddha PanditMusic Co-Produced by: Raj PanditVocoder & Keyboard: Salim MerchantZen Drum: Sulaiman MerchantKeyboard & Ableton Push: Raj PanditElectronic Drums: Darshan DoshiElectric Guitar: Nyzel D’limaBass: Ralph MenezesBacking Vocals: Gwen Dias, Crystal Sequeira Karnad, Keshia Braganza MurzelloChorus: Deepti Rege, Archana Gore, Preeti RegeLive Strings: Budapest Art OrchestraLive Strings Orchestrated & Conducted by: Japjisingh ValechaRecorded by: Raj Pandit, Tejus Srivastava at Blue ProductionsMixed & Mastered by: Aftab Khan at Headroom StudioMix Assistant: Vatsal ChevliDistributed by Global Music Junction, Warner Music IndiaVideo Credits:World Of Frames ProductionsDirector: Tushar MahajanProject Head: Nirav ThakarArtist Relations: Radhika MistryPartnerships, Strategy and Marketing: Shivansh JindalChoreographers: Sherlyn Fernandes, Kian GuptaDOP: Abhishek SharmaCinematographers: Abhishek Sharma, Anuj Malhotra, Aryan, Kishalay Tiwari, Gaurav RawatDirector's Assistant: Alec D'Souza1st Asst. Cinematographer: Ashton Fernandes2nd Asst. Cinematographer: Rakshit MahajanLight Team: Golden LightGaffer: Pabitra DasDIT: KiranTrack Team: SK EnterprisesTrack Operator: BuntyBTS: Jermin JoseCamera Sound: Paxton EquipmentsTalk Back: Moving Media Ent.Production Designer: Surjeet Rana, Jignesh Y RathodAsst. Art Director: Mohan BhattPost Production: Editors: Alec D'Souza, Rakshit MahajanColourist: Tapasvi AsijaAnimation Design: Vipin KaushalConforming & Mastering: Kunal SinghTeam Ashoke Pandit Productions:Associate Producer: Rajveer Ahuja Executive Producer: Irshad ShikalgarAssistant Producer: Kumar KaustubhAccounts: Sandeep Gorivale, Siddhesh TalekarStage & Technical Production: The Concert ProductionProduction Head: Zeeshan SiddiquiStage Manager: Rahul Nirmal Technicals By: Sound ConnectionProduction Assistant: Shahnawaz, Daksh AminStage Assistance: Tejus SrivastavaFOH Engineer: Aftab KhanAssistant: Elvis FernandesLighting and Visuals Designed and Performed byVisionary Luminary: Yogeendra H, GV Sairam, Kiran G, Raghuraman RMakeup and Hair: Suman Singh Chauhan Makeup: Suraj More, Mustaqim Ansari, Nitin Gaikar Hair: Asfaq Shaikh, Sonal GhorpadeMake up for Shreya: Tessie Quiney | Hair: Kavita JhadavHMU for Sunidhi: Tushar Gupta | Assisted by: Jennifer ShingareOutfit for Shreya G: ModauOutfit for Salim M: Anurag Baghel | Twig TieOutfit for Sulaiman M: Just A Karigar | Shoe by: Jeetinder SandhuOutfit for Raj Pandit: Aurge | Neck Chain: Kicky & PerkyStylist: Sujata SetiyaStyling Team: Neetu, FunnikaStyling Intern: Priyanka, Avani, PallaviStylist for Sunidhi: Saumya Thakur | Assisted by - Pareena ParmarMarketing Team: Bonny Gosain, Vidhi Poddar Album Creatives: Dishant MistryAudio Distribution & Publishing: Nidhi KetanFinance Head: Anil KajrolkarLyrics:Kuchh Toh Hua HaiJabse Woh Mila Hai Waisa Na Mila Tha Na Kabhi Milega Haaye Uss Pe Main Toh Marr GayiKaise Main BataaunMera Haal Kya Hai Uski Nazar Ne Kiya Woh Asar HaiHaaye Uss Pe Mai Toh Marr GayiYeh Khushfehmiyan Sahi NahinWoh Toh Mera Hai Tera NahinLagta Hai Tumko Maalum Hi Nahin HaiChhaila Woh Mera ChhailaRom Rom Mein Hai PhailaKaise Kar Gaya Mujhko PaagalChhaila Woh Mera ChhailaIshq Jaise Mera Pehla, PehlaKaise Kar Gaya Mujhko Paagal SargamChhaila Mera Chhaila, Always & ForeverSargamChhaila Mera Chhaila, Oo..AntraHum Jab Mile The Uss Ne Kaha Tha MujhseTere Bina Reh Na PaayengeSargamDin Raat Baatein Karta Hai Mujhse Woh TohKehta Hai Chal Bhaag Jaayenge Aashiq Woh Mera, Dhoondle Tu TeraSach Hai Kya Ab Tu Yeh Jaan LeChhaila Woh Mera Chhaila..Kyun Insta Pe Stalk Mujhe KartaEmoji Se Mere DM Ko Bharta Kabhi Dinner Pe, Movie PeArre Kyun Date Pe Le Jaane Ko Woh MarrtaHar Waqt Mujhe Call Kyun Lagaaye (Kyun?)Mujhe Drive Pe Bulaaye, Sataye Kyun? Kyun Mere Peeche MandaraayeAre You Serious?Isi Liye Toh Yeh Khushfehmiyan Sahi NahinWoh Toh Mera Hai Tera Nahin Lagta Hai Tumko Maalum Hi Nahin HaiChhaila Mera Chhaila x2Kaise Kar Gaya (Kar Gaya) PaagalChhaila Mera ChhailaRom Rom Me Hai PhailaKaise Kar Gaya Hai Mujhko PaagalSargamChhaila, He Ain’t No LoverPaagal Kar Gaya, Kar GayaKya Woh MeraChhaila, Mera ChhailaNa Vo Mera LoverNa Hai Vo Chhaila Mera"
"4ZDnvQFAwyg","Happy Birthday Prithviraj Sukumaran | Team L2E - Empuraan | Aashirvad Cinemas","2024-10-16T06:30:55Z","UC_J44kyEsEB8LPlhfm2Xb4g","Aashirvad Cinemas","Film & Animation","24.16.10","Prithviraj Sukumaran|Empuraan|empuraan making|empuraan malayalam|empuraan malayalam movie|empuraan trailer|empuraan teaser|aashirvad cinemas|Lyca productions|Mohanlal|Mohanlal empuraan|Prithviraj Sukumaran director|Prithviraj birthday|Mohanlal movie empuraan","50232","0","0","175","https://i.ytimg.com/vi/4ZDnvQFAwyg/default.jpg","False","True","Wishing our dearest actor/ director/ producer/ multi-talented superstar Prithviraj Sukumaran, a fabulous birthday. Happy B’day Prithviraj.#PrithvirajSukumaran  #Empuraan #Mohanlal #L2EAashirvad Cinemas Antony Perumbavoor & Lyca Productions Subaskaran presents#L2E - EmpuraanDirector - Prithviraj SukumaranProducer - Antony Perumbavoor, SubaskaranBanner -Aashirvad Cinemas, Lyca ProductionsWriter - Murali GopyHead of Lyca Productions - G.K.M. Tamil KumaranExecutive Producers - Suresh Balaje, George PiusDOP - Sujith VaassudevMusic - Deepak DevProject Design - Prithviraj Productions Production Controller - Sidhu PanakkalArt Director - MohandasEditor - Akhilesh MohanChief Associate Director- VavaCreative Director - Nirmal SahadevSound Design - M R RajakrishnanFinance Controller - Manoharan K PayyannurAction - Stunt SilvaCostume - Sujith SudhakarMakeup - Sreejith GuruvayoorProduction Executive - Saji JosephProduction Manager - Sasidharan KandanasseryStill - Sinat SavierDesign - Anand Rajendran Promotions - PoffactioStay connected with us:YouTube: https://www.youtube.com/AashirvadCinemasOfficialFacebook: https://www.facebook.com/AashirvadCin...Twitter: https://twitter.com/aashirvadcineInstagram: https://www.instagram.com/aashirvadcineWeb: https://www.aashirvadcinemas.in(C) 2024 MJ Antony (Antony Perumbavoor)Any illegal reproduction of this content will result in immediate legal action"
"uneynX98qOI","Anurager Chhowa | প্রতিদিন 9:30 PM ।","2024-10-15T08:20:00Z","UCvMd32ON30vh2bd-_A5KA1A","Star Jalsha","Entertainment","24.16.10","[none]","429299","5346","0","64","https://i.ytimg.com/vi/uneynX98qOI/default.jpg","False","False","Anurager Chhowa | প্রতিদিন 9:30 PM । #AnuragerChhowa #অনুরাগেরছোঁয়া #StarJalsha #স্টারজলসা #DeepaSurjo #bengaliserial #banglanatok"
"R7-2z_S2D00","Rakesh Barot | Bangadi | બંગડી | રાકેશ બારોટ | Gujarati New Song 2024 | Video Song | Jhankar Music","2024-10-16T02:00:10Z","UCQeljbfXMX_5a2_KMXTkF-A","Jhankar Music Gujarati","Music","24.16.10","Bangadi|Gujarati New Song 2024|Gujarati Video song|Rakesh Barot New song Bangadi|New Song Rakesh Barot|Rakesh Barot New Song|New Rakesh Barot Song Bangadi|Rakesh Barot Na Song|Rakesh Barot New Video Song|Rakesh Barot Song 2024|Rakesh Barot Jhankar Music Song|Rakesh Barot Hit Song|Latest Rakesh Barot Song|Rakesh Barot Palaylist Jhankar Music|Manu Rabari|Manu Rabari New Song|Amrat Vayad|Kinjal Vaghela|Chankya A Thakor|Jhankar Music Gujarati|Rakesh Barot 2024","85704","7474","0","232","https://i.ytimg.com/vi/R7-2z_S2D00/default.jpg","False","False","Jhankar Music Gujarati Presents Latest Love Video Song titled Bangadi Sung by Rakesh Barot, Penned by Manu Rabari, Amrat Vayad, & Music Composed by Rakesh Barot & Mehul Barot & Starring : Rakesh Barot, Kinjal Vaghela, Komal Panchal & Concept & Directed by Chanakya A ThakorJoin this channel to get access to perks:https://www.youtube.com/channel/UCQeljbfXMX_5a2_KMXTkF-A/join  Our beloved superstar, Rakesh Barot, is back with a new gujarati song, Bangadi. This touching love song.. 𝐅𝐨𝐫 𝐑𝐞𝐞𝐥𝐬 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦 𝐋𝐢𝐧𝐤 :  https://www.instagram.com/reels/audio/1210512896871472/ All Streaming Store Iink :  https://orcd.co/pdj2d7m🎧 𝐀𝐮𝐝𝐢𝐨 𝐂𝐫𝐞𝐝𝐢𝐭𝐬 : ♪ Song : Bangadi♪ Singer : Rakesh Barot♪ Lyrics : Manu Rabari, Amrat Vayad♪ Music : Rakesh Barot, Mehul Barot♪ Studio : Dhoon Digital Recording Studio, Adalaj#rakeshbarot #gujaratinewsong #gujarativideo #jhankarmusicgujarati 🎬 𝐅𝐮𝐥𝐥 𝐕𝐢𝐝𝐞𝐨 𝐂𝐫𝐞𝐝𝐢𝐭𝐬 : ♪ Producer : MAARSS MOVIES AND MUSIC (JHANKAR MUSIC)♪ Project Lead By : Manu Rabari♪ Concept Director : Chanakya A Thakor♪ Starring : Rakesh Barot, Kinjal Vaghela, Komal Panchal ♪ Co-Artist : Bharat Chaudhari, Anand Thakor, Vaibhav Sharma, Chandrakant,  Sharma,Vadilal Thakor, Satubha Thakor, Sharadaben, Sunilbhai ♪ D.O.P and Editing : Chanakya A Thakor♪ Asst Cameraman : Indrajeet Sisodiya, Gaurang Rana♪ Production : Satubha Thakor ♪ Light : Kalpesh Jadav♪ Makeup-Hair : Hasmukh Limbachiya♪ Rakesh Barot Costume : Manisha R Barot, Vishva Selection♪ Spot :  Kanu Thakor♪ Poster : Raj Charoliya♪ Genre : Folk♪ Music Label : Jhankar Music--------------------------------📝 𝐋𝐲𝐫𝐢𝐜𝐬: Gujarati  👇હે મારા વગર બંગડી કોઈની હે અલી મારા વગર પીઠી કોઈનીહે અલી મારા વગર બંગડી કોઈ ની પેરતી ના તુ યાર મારી આબરુ નો સવાલ છે હે મારા વગર મહેદી કોઈની મેલતી ના તુ યારમારી આબરુ નો સવાલ છે હે આબરુ નો સવાલ મારી ઇજ્જત ઉપર વાત છેઇજ્જત ઉપર વાત હઉ  ગોતી રહ્યા મારો ઘાટ રેહો અલી મારા વગર પીઠી કોઈની... (૨)હે મારા વગર પીઠી કોઈની ચોડતી ના તુ યાર મારી આબરુ નો  સવાલ છેહે મારા વગર બંગડી કોઈની પેરતી ના તુ યારમારી આબરુ નો સવાલ છે... (૨)હો નથી રે ભરશો તારી ભાભી માથે મનેમેઠી મેઠી વાતો કરી મનઈ લેશે તનેહો એક દાડો ધમકાવતી ફોન કરી ને મનેમારા વિશે ખોટે ખોટી વાતો કરશે તનેહે કોક ના બોને જેમ તેંમ બોલતી મને હોયસેહુ કોય બોલવા જાઉ તો આબરુ તારી જાયસેહો મંગલસુતર મારા વીના... (૨)હે અલી મંગલસુતર મારા વિના પેરતી ના તુ યારમારી આબરુ નો સવાલ છેહો મારા વીના ઓઢણું કોઈ નુ ઓઢતી ના તુ યારમારી આબરુ નો સવાલ છે... (૨) હો પ્રેમ કરયો સે તો પીડા પણ થાસેવાતો થોડી થાશે પણ કાઠું રેવુ પડશેહો હગા વાલા મળશે ને ધમકાવી પણ દેશેબાર જાવાનુ બંધ કરીને ઘર માં પુરી દેશેહે ચાવા થયા પછી થોડા દાડા આવુ હોયસેચાર દાડા જાય પછી બધુ થરી જાયસેહે તુ તો મારા વિના ચોરીએ કોઈની... (૨)  તુ તો મારા વિના ચોરીએ કોઈની ચડતી ના મારી યારમારી આબરુ નો સવાલ છેહો મારા વગર બંગડી કોઈ ની પેરતી ના તુ યારમારી આબરુ નો સવાલ છે... (૨) -------------------------------------------@𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞𝐥𝐲 𝐨𝐧 𝐉𝐡𝐚𝐧𝐤𝐚𝐫 𝐌𝐮𝐬𝐢𝐜 𝐆𝐮𝐣𝐚𝐫𝐚𝐭𝐢     𝐒𝐮𝐛𝐬𝐜𝐫𝐢𝐛𝐞 𝐨𝐮𝐫 𝐂𝐡𝐚𝐧𝐧𝐞𝐥▶️https://www.youtube.com/@jhankarmusicgujarati𝐄𝐧𝐣𝐨𝐲 & 𝐒𝐭𝐚𝐲 𝐂𝐨𝐧𝐧𝐞𝐜𝐭𝐞𝐝 𝐖𝐢𝐭𝐡 𝐮𝐬 :👉𝐘𝐨𝐮𝐓𝐮𝐛𝐞 : https://www.youtube.com/@jhankarmusicgujarati👉𝐅𝐚𝐜𝐞𝐛𝐨𝐨𝐤 : https://www.facebook.com/jhankarmusicgujarati...👉𝐓𝐰𝐢𝐭𝐭𝐞𝐫 : https://twitter.com/music_jhankar...👉𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦 : https://www.instagram.com/JhankarMusicGujarati... Welcome to JHANKAR MUSIC GUJRATI your favorite YouTube for premium Gujarati Song. Enjoy the latest Songs, Much More.Subscribe and stay updated to JHANKAR MUSIC GUJARATI   Rakesh Barot | રાકેશ બારોટ | New Gujarati Song 2024 | નવું ગુજરાતી ગીત ૨0૨૪ | New Song Rakesh Barot | નવું ગીત રાકેશ બારોટ | New  Rakesh Barot Song | રાકેશ બારોટનું નવું ગીત | Rakesh Barot Na Song | રાકેશ બારોટ ના ગીત | Rakesh Barot Songs | રાકેશ બારોટ ગીતો | Gujarati Song  | ગુજરાતી ગીત Thanks for Watching !"
"LTVYfwYmVjU","Kayal - Promo | 16 Oct 2024 | Tamil Serial | Sun TV","2024-10-15T16:50:56Z","UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","Entertainment","24.16.10","Kayal|Kayal serial|Kayal serial promo|Kayal today|Kayal promo today|serial|sun tv serial|Kayal serial sun|Kayal sun tv serial|Kayal tamil serial today|Kayal todays episode|Kayal episode|Kayal sun tv serial today|tamil serial","655492","7901","0","105","https://i.ytimg.com/vi/LTVYfwYmVjU/default.jpg","False","False","Watch the Latest Promo of popular Tamil Serial #Kayal that airs on Sun TV.Watch all Sun TV serials immediately after the TV telecast on Sun NXT app. *Free for Indian Users onlyDownload here:Android - http://bit.ly/SunNxtAdroidiOS: India - http://bit.ly/sunNXTWatch on the web - https://www.sunnxt.com/Abandoned by her father & coping with an alcoholic brother, Kayal works as a nurse to become her family's sole provider. She finds happiness in her sacrifice to meet the needs of her brother & sisters. Watch Kayal stand tall in her selfless journey.#KayalPromo #KayalSerial #Kayal #SunTVSerial #SunTVDon't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe---------------------------------------------------------Watch more:Movie Clips on SUN NXT - https://bit.ly/3gc1dPIShows from Sun Music - http://bit.ly/2YS5eBiComedy Shows from AdithyaTV - http://bit.ly/2K6VaiZNews from Sun News - http://bit.ly/2Yyvgsi---------------------------------------------------------SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.---------------------------------------------------------Follow us on Social Media for Latest Updates:Facebook: https://www.facebook.com/SunTVTwitter: https://twitter.com/SunTVInstagram: https://www.instagram.com/suntv---------------------------------------------------------#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes---------------------------------------------------------"
"9KDHB2-Ii6o","Kabhi Main Kabhi Tum Episode 30 | Teaser | Fahad Mustafa | Hania Aamir  | ARY Digital","2024-10-15T16:30:01Z","UC4JCksJF76g_MdzPVBJoC3Q","ARY Digital HD","Entertainment","24.16.10","ary|ary digital|new Pakistani dramas|Kabhi Main Kabhi Tum episode 30 teaser|watch Kabhi Main Kabhi Tum ep 30 teaser|new drama kabhi mein kabhi tum|New drama Fahad Mustafa kabhi main kabhi tum|Kabhi Main Kabhi Tum|ARY Digital|ARY|Fahad Mustafa|Hania Aamir|Pakistani drama 2024|Pakistani drama 2024 Kabhi Main Kabhi Tum ep 30 teaser|latest episode 30 teaser kabhi mein kabhi tum|new episode kabhi mein kabhi tum|hania amir new drama|Pakistani serial","3832111","55428","0","1162","https://i.ytimg.com/vi/9KDHB2-Ii6o/default.jpg","False","False","Watch all the episode of Kabhi Main Kabhi Tum here: https://bit.ly/3zNNsGuKabhi Main Kabhi Tum | Episode 30 | Teaser | Digitally Presented by Master Paints , foodpanda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir | 15 October 2024 | ARY Digital Drama The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.Writer: Farhat IshtiaqDirected by: Badar Mehmood Cast:Fahad Mustafa as MustafaHania Aamir as SharjeenaEmmad Irfani as AdeelJaved Sheikh as Iftekhar Bushra Ansari as ShaguftaMaya Khan as SidraNaeema Butt as RubabTauseeq Haider,Yousuf Bashir Qureshi.Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButtPakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.Subscribe: https://bit.ly/2PiWK68Join ARY Digital on Whatsapp 👉 https://bit.ly/3LnAbHU"
"ZcotFuK6dNE","Moondru Mudichu - Promo | 16 Oct 2024 | Tamil Serial | Sun TV","2024-10-15T16:50:15Z","UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","Entertainment","24.16.10","Moondru Mudichu|Moondru Mudichu serial|Moondru Mudichu serial promo|Moondru Mudichu today|Moondru Mudichu promo today|serial|sun tv serial|Moondru Mudichu serial sun|Moondru Mudichu sun tv serial|Moondru Mudichu tamil serial today|Moondru Mudichu todays episode|Moondru Mudichu episode|Moondru Mudichu sun tv serial today|tamil serial","761087","9341","0","138","https://i.ytimg.com/vi/ZcotFuK6dNE/default.jpg","False","False","Watch the Latest Promo of popular Tamil Serial #MoondruMudichu that airs on Sun TV.Watch all Sun TV serials immediately after the TV telecast on Sun NXT app. *Free for Indian Users onlyDownload here:Android - http://bit.ly/SunNxtAdroidiOS: India - http://bit.ly/sunNXTWatch on the web - https://www.sunnxt.com/Nandini is a self-assured girl who puts her family’s happiness above hers. On the other hand Surya hates his mother due to lingering resentments and deliberately bonds with Nandini to cause strife. Watch what destiny has in store for Nandini & Surya.#MoondruMudichuPromo #MoondruMudichuSerial #MoondruMudichu #SunTVSerial #SunTVDon't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe---------------------------------------------------------Watch more:Movie Clips on SUN NXT - https://bit.ly/3gc1dPIShows from Sun Music - http://bit.ly/2YS5eBiComedy Shows from AdithyaTV - http://bit.ly/2K6VaiZNews from Sun News - http://bit.ly/2Yyvgsi---------------------------------------------------------SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.---------------------------------------------------------Follow us on Social Media for Latest Updates:Facebook: https://www.facebook.com/SunTVTwitter: https://twitter.com/SunTVInstagram: https://www.instagram.com/suntv---------------------------------------------------------#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes---------------------------------------------------------"
