video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"QQ_dIbSBGHo","A Big Life Update🤗కొత్త ఇంటి కోసం Searching🤔ఎలా ఉందో మీరే చెప్పాలి😊Planing New Home🏡 House Tour Vlog","2024-10-19T05:56:44Z","UCH5iGwu4oHTpTp_BKyzWfAg","Manalo Mana Maata","People & Blogs","24.20.10","amma chethi vanta|vlogs in telugu|telugu vlogs|vlog|home|house|new home|new house|home tour|house tour|home tour video|home tour telugu|home tour in telugu|interior design ideas|interior design|interior planning and design|interior planning|interior design planning|home tour videos|interior ideas for home|home tour vlog|4bhk villa|indian house tour|dream home|dream house|house construction|new home tour|dream home goals|home sweet home","264854","2790","0","398","https://i.ytimg.com/vi/QQ_dIbSBGHo/default.jpg","False","False","A Big Life Update🤗కొత్త ఇంటి కోసంSearching🤔ఎలా ఉందో మీరే చెప్పాలి😊Planing New House🏡 House Tour Vlog | New Home Tour In Telugu | Planning For Our Dream Home | Under Construction#manalomanamaata #ammachethivanta #hometour#housetour #newhome #newhouse #villa #4bhk #4bhkvilla #diml#hometourtelugu #indianhousetour #interiordesignideas #hometourvlog #teluguvlogs #telugufamilyvlogs #vlog #vlogs #vlogging #dreamhome #dreamhouse #dreamhousetour #newhomeconstruction #dreamhomegoals #home #house #lifeupdate #lifeupdates Follow Me On Instagram 👉https://instagram.com/bhargaviavula.officialFollow Me On Facebook👉https://www.facebook.com/manalomanamaata.officialFOR BRANDING & COLLABORATIONS Mail us on(Only Kitchen/Food Related Queries Will Be Answered)👉manalomanamaata.info@gmail.com"
"i7HJkOMCPo8","Thozha - Back to Back comedy scene | Karthi | Nagarjuna | Vivek | Tammanah | Adithya TV","2024-10-19T12:02:58Z","UCx2NCyudktBrTSdgvlY3weg","Adithya TV","Comedy","24.20.10","Santhanam|Azhagu Raja|Azhagu Raja comedy|Azhagu Raja comedy scene|Azhagu Raja full movie|Santhanam comedy|Santhanam comedy scene|Santhanam best comedy|Santhanan hit comedy|karthi movie|actor karthi|karthi santhanam comedy|azhagu raja full movie download|comedy scene|kajal agarwal|sokka thangam comedy|Thozha|thozha movie comedy|thozha movie|Karthi|vivek comedy","126897","1379","0","6","https://i.ytimg.com/vi/i7HJkOMCPo8/default.jpg","False","False","The story revolves around Vikramadhitya (Nagarjuna) a quadriplegic billionaire, and Seenu, (Karthi) his ex-convict caretaker. Circumstances in their life teach them the value of relationships over money. Thozha is a 2016 movie . It was released in both Telugu and Tamil languages. Its name in Telugu is Oppri . The film is a remake of the French film The Intouchables . The film stars Karthik Sivakumar , Nagarsuna , Tamannaah , Prakasu Rasu , Vivek , Anushka , Seyashuda , Sireyya . The film is directed by Vamsi Baidipalli and produced by Prasad V Potluri.#Thozha  #Karthi #vivek #Tamannaah  #ComedyScene #SanthanamComedyScene #SanthanamComedy #adithyatv #ThozhaComedyScene #VivekBestComedy #backtobackvivekcomedy Don't forget to SUBSCRIBE to Sun TV YouTube channel - http://bit.ly/2LlCQnT🔔Click the BELL ICON to get alerts for every release🔔For Tamil Serials from Sun TV - http://bit.ly/2LlCQnTFor Malayalam Serials from Surya TV - http://bit.ly/2LWpluw For Telugu Serials from Gemini TV - http://bit.ly/2SkUadjFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1--------------------------------------------------Follow Us for More Latest Updates:Facebook: https://www.facebook.com/AdithyaTV/Twitter: https://twitter.com/adithyatvInstagram: https://www.instagram.com/adithyatv--------------------------------------------------#AdithyaTVShow #AdithyaTV #AdithyaTVYoutube #AdithyaTVvideos #AdithyaTVSerials #AdithyaTVComedy #TamilComedyClips #TamilVideos #TamilMovieVideos #TamilComedyMovies"
"lXdl65v_4Hw","TURKISH KEBAB | Chicken Mutton & Beef Kebab Recipe | Village Style Cooking","2024-10-19T13:06:46Z","UCuSD-BXA1p8S3HfE8LsEkHA","Village Food Channel","Howto & Style","24.20.10","chicken kebab|mutton kebab|beef kebab|chicken kebab recipe|kebab recipe|village food","294612","18441","0","496","https://i.ytimg.com/vi/lXdl65v_4Hw/default.jpg","False","False","Turkish Chicken Mutton & Beef Kebab Recipe"
"kRe0J2Ytzgg","Vivian VS Rajat Dalal is getting Serious !! Big-Boss MEMES","2024-10-19T13:31:03Z","UCi5kSELjaJWmnBKPXkTcxsA","FUKRA INSAAN LIVE","Entertainment","24.20.10","[none]","572057","47291","0","1791","https://i.ytimg.com/vi/kRe0J2Ytzgg/default.jpg","False","False","Follow me on Instagram for updates ➞  https://instagram.com/fukra_insaan?igshid=jytojomgh8j4Join my discord server ➞https://discord.gg/Es7PVh4BAKMy twitter ➞ https://twitter.com/AbhishekMalhan4?s=09"
"xPzjb4piacg","Family Diaries | Web Series | Ep1 - The Old Scooter | Dreamz Unlimited","2024-10-18T05:25:00Z","UC7A2r9_k7hBfAmUz7F5flag","Dreamz Unlimited","Entertainment","24.20.10","[none]","396088","45543","0","2176","https://i.ytimg.com/vi/xPzjb4piacg/default.jpg","False","False","Family Dairies follows the everyday life of a middle-class family—a father, mother, and their only son—as they navigate the ups and downs of modern family life. The father works hard to provide, while the mother nurtures the family’s emotional core. Their son faces the pressures of growing up, balancing family expectations with his own dreams. Each episode highlights the family's interactions with friends and relatives, portraying the challenges, joys, and lessons that come with maintaining love and harmony in their lives.A Dreamz Unlimited Production."
"Mq56DlbWhyc","#video - करवा चौथ के व्रत #Amrita Dixit | Karva Chauth Ka Vart | #Karva Chauth Special Video #2024","2024-10-19T01:00:13Z","UC93H0w1TbqF6p0-i44sCdlQ","Amrita Dixit Official","Music","24.20.10","AmritaDixit|KarvaChauth2023|KarvaChauthVrat|VratKatha|amrita dixit|amrita dixit ka gana|karwa chauth|amrita dixit karwachauth song|karwa chauth song|amrita dixit song|amrita dixit official|amrita dixit karwa chauth song|karva chauth|amrita dixit ka karwachauth ka gana|amrita dixit bhojpuri song|karva chauth ki kahani|karwa chauth vrat katha|amrita dixit chhath geet|karva chauth ki puja kaise karen|amrita dixit karwa chauth|karwa chauth song amrita dixit","175853","908","0","20","https://i.ytimg.com/vi/Mq56DlbWhyc/default.jpg","False","False","#video - करवा चौथ के व्रत #Amrita Dixit | Karva Chauth Ka Vart | #Karva Chauth Special Video #2024 ➤ Subscribe Now :-   https://youtube.com/@AmritaDixitOfficial?➤ Album :-  Karva Chauth Ka Vart➤ Song :- Karva Chauth Ka Vart➤ Singer :- Amrita Dixit ➤ feat :-  saurabh samrat ➤ Lyrics :-  Arjun यादव➤ Music :-  Chandan Singh ➤ Dop :-  Vivek Kushwaha , Ritik Roushan ➤ Video Director  :- ➤ Video Editor :- Bhushan Kumar (Patna)➤ Company Brand :- Amrita Dixit Official➤ Subscribe to Our Channel :- https://youtube.com/@AmritaDixitOfficial? ➤Instagram           :  https://www.instagram.com/amrita.dixit? ➤Subscribe Now  :  https://youtube.com/@AmritaDixitOfficial? ➤Facebook Page  : https://www.facebook.com/Singramritadixit? ➤ Thanks For Watching Our  Channel.➤ Have A Nice Day ...amrita dixit | karva chauth ka vartamrita dixit karwa chauth songkarwa chauth ka vratkarva chauth ka vrat se hamare sathkarva chauth ka vrat kyon kiya jata haikarva chauth ka vrat kyon karte hainkarva chauth ka vrat karva chauth ka vratfirst time karwa chauth kaise karepregnant lady karwa chauth ka vrat kaise rakhekarva chauth ka vrat kyon rakha jata haikarva chauth ka vrat kyon manaya jata haikarwa chauth ka vrat kyo rakha jata haikarwa chauth ka vrat mein todoकरवा चौथ का व्रत क्यों रखा जाता हैchauth ka vrat karva chauth ka vratkarwa chauth ka vrat kaise kiya jata haiakshara karva chauth ka vratकरवा चौथ के व्रत"
"TU1HQnU_9ME","SIFAR SAFAR (Music Video) KARAN AUJLA  |  LATEST PUNJABI SONGS 2024","2024-10-18T11:30:10Z","UCm9SZAl03Rev9sFwloCdz1g","Rehaan Records","Music","24.20.10","[none]","7935180","215784","0","13316","https://i.ytimg.com/vi/TU1HQnU_9ME/default.jpg","False","False","Karan Aujla & Sandeep Rehaan PresentSong: Sifar SafarSinger/Lyrics/Composer: Karan AujlaMusic: MxrciMixed by MilanoMastered by Connor Salmoral Video Director: Qarn MallhiPromotions & Distribution: LA Music Promotions Co.Video Team Credits:Concept/Edit/Direction: Qarn MallhiCreative Director: Mani MallhiDOP: Sven SoukupGrip: Adel FilipchykGaffer: Warren Tiplady First AC: Lavanay SoodColorist: Cameron MarygoldLine Producer: AD Gill (Skypeace Production) Production Team: Sukhpal & GurkiratVisual Effects: Fury VfxBTS: TD Singh Cover Art: Akshay GulaniVideo Production: Brownwest Originals"
"oWuoTM3qJQg","Bigg Boss Tamil Season 8 | 19th October 2024 - Promo 2","2024-10-19T10:56:08Z","UCvrhwpnp2DHYQ1CbXby9ypQ","Vijay Television","Entertainment","24.20.10","biggboss|tamil|vijay television|starvijay|VijaySethupathi|தமிழ்|விஜய் டிவி|தொலைக்காட்சி|Tamil TV|Tamil Shows|Redefining Entertainment|Star|Star Vijay TV|Vijay TV|hotstar|Kamal Haasan|Bigg Boss|Bigg Boss Tamil 8|பிக்பாஸ்|பிக்பாஸ் 8|Bigg Boss Season 8|Teaser|VJStheBBhost","1763729","31262","0","1170","https://i.ytimg.com/vi/oWuoTM3qJQg/default.jpg","False","False","#Day13 #Promo2 of #BiggBossTamil Bigg Boss Tamil Season 8 - இன்று இரவு 9:30 மணிக்கு நம்ம விஜய் டிவில..  #BiggBossTamilSeason8 #VJStheBBhost #VijaySethupathi #AalumPudhusuAattamumPudhusu #BiggBossTamil #BBT #BBTamilSeason8 #பிக்பாஸ்  #Disneyplushotstartamil #VijayTelevision #VijayTV"
"29LYB0OU00Y","🤬Fight With Vasan😡|❤️Celebration of our Aj &Ttf Pitshop🔥| Aj Squad | Ajees","2024-10-19T13:42:42Z","UC0seixKXNAJj0fyMoUpK6pA","Content illa Mamey","Entertainment","24.20.10","[none]","192859","14503","0","307","https://i.ytimg.com/vi/29LYB0OU00Y/default.jpg","False","False","#ajsquad #rulingFor advertisement and business enquiry Ajeesofficial143@gmail.comFollow my Instagram ID  https://instagram.com/ajees__official?igshid=OGQ5ZDc2ODk2ZA=="
"zBWxwgQNRcY","Bigg Boss Tamil Season 8 | 19th October 2024 - Promo 3","2024-10-19T12:01:17Z","UCvrhwpnp2DHYQ1CbXby9ypQ","Vijay Television","Entertainment","24.20.10","biggboss|tamil|vijay television|starvijay|VijaySethupathi|தமிழ்|விஜய் டிவி|தொலைக்காட்சி|Tamil TV|Tamil Shows|Redefining Entertainment|Star|Star Vijay TV|Vijay TV|hotstar|Kamal Haasan|Bigg Boss|Bigg Boss Tamil 8|பிக்பாஸ்|பிக்பாஸ் 8|Bigg Boss Season 8|Teaser|VJStheBBhost","1095133","21167","0","697","https://i.ytimg.com/vi/zBWxwgQNRcY/default.jpg","False","False","#Day13 #Promo3 of #BiggBossTamil Bigg Boss Tamil Season 8 - இன்று இரவு 9:30 மணிக்கு நம்ம விஜய் டிவில..  #BiggBossTamilSeason8 #VJStheBBhost #VijaySethupathi #AalumPudhusuAattamumPudhusu #BiggBossTamil #BBT #BBTamilSeason8 #பிக்பாஸ்  #Disneyplushotstartamil #VijayTelevision #VijayTV"
