video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"fCAwmPKBuC0","Tiểu Ngáo | Khi Gen Z Làm Mẹ Kiểu #Shorts","2024-10-12T10:50:29Z","UCrH976GSZkwzVjNesoqtcpw","Tiểu Ngáo Official","Entertainment","24.15.10","tiểu ngáo|tieu ngao|tiểu ngáo official|tik tok|tiktok|tiktoker|tiểu ngáo tiktok|tiểu ngáo hot tiktoker|hot tiktoker việt nam|tổng hợp tiktok|tổng hợp tik tok triệu view|tổng hợp tiktok tiểu ngáo|tấu hài|best of tiktok|tiktok 2024|tiktok trend|tiktok việt nam|trào lưu tik tok|tổng hợp clip hài tik tok|clip hài tik tok|clip hài tiktok|hot tiktok|hot tiktoker|tiểu ngáo và hoàng hôn|shorts|Khi Gen Z Làm Mẹ Kiểu","1125731","18886","0","57","https://i.ytimg.com/vi/fCAwmPKBuC0/default.jpg","False","False","✔ xin chào, Tiểu Ngáo đâyyyyyy  ► Đăng ký kênh Tiểu Ngáo: https://metub.net/tieungaoofficial---------------------------------------Theo dõi Tiểu Ngáo trên:► Facebook: https://www.facebook.com/tieungaocutee► Tik Tok: https://www.tiktok.com/@tieungao1907---------------------------------------✪  #tieungao #tiktok #shorts #giaitri #haihuoc #funny #comedy ---------------------------------------© Bản quyền thuộc về Tiểu Ngáo© Copyright by Tiểu Ngáo  ☞ Do not Reup"
"ChCxsAkmrxA","Seja Gentil com os Pequenos Animais 😿","2024-10-08T13:18:14Z","UCgCxH6eLRIpt6AT4LZi1yHw","Los Wagners","Entertainment","24.15.10","[none]","21306816","512398","0","2384","https://i.ytimg.com/vi/ChCxsAkmrxA/default.jpg","False","False","#shorts"
"YGiVDmD-bfI","KHỦNG HOẢNG khi ở cữ #xonhaBun #viral #comedy #trending #shorts #giadinhhaihuoc","2024-10-08T09:10:00Z","UCclGtccK0e6HJVKBDesyQ_A","Xó nhà Bún","People & Blogs","24.15.10","xó nhà bún|xóm nhà bún|nhà bún|tiktok xó nhà bún|tiktok trend|xó nhà Bún|gia đình hài hước|gia đình vui nhộn|cặp đôi hài hước|khoảnh khắc vui nhộn|tiktok|xonhabun|vlog|dailyvlog|xó nhà bún tiktok|xó nhà bún đi đẻ|xó nhà bún đi du lịch|xó nhà bún vlog|vlog gia đình|tiktok gia đình|vlog xó nhà bún|nhà bún vlog|gia đình nhà bún|bố bún|mẹ bún|bún bún|em bé bún|mẹ bún có bầu","2065572","27305","0","30","https://i.ytimg.com/vi/YGiVDmD-bfI/default.jpg","False","False","Mình hi vọng rằng, Xó nhà bún sẽ được mọi người ghé thăm mỗi ngày, và nhận được thật nhiều niềm vui từ những câu chuyện nhỏ của chúng mình mỗi ngày ♥️👩‍❤️‍💋‍👩Cảm ơn mọi người đã yêu thương và dành tình cảm cho chúng mình ♥️👩‍❤️‍💋‍👩#xonhaBun #viral #comedy #trending #shorts #trending #tiktoktrieuview #vlog #dailyvlog  #giadinhhaihuoc #Metubnetwork #MetubCác cậu đừng quên like share và nhấn đăng kí ủng hộ nhà mình nhé►Email: xonhabun@gmail.com►Kênh tiktok : tiktok.com/@xo.nha.bun►Page: https://www.facebook.com/XoNhaBun/►Đăng kí kênh: https://www.youtube.com/channel/UCclGtccK0e6HJVKBDesyQ_A?sub_confirmation=1 © Bản quyền thuộc về Xó nhà Bún ☞ Vui lòng không đăng tải lại dưới mọi hình thức!© Copyright by Xó nhà Bún ☞ Do not Reup!"
"Srz9DlTsYxk","Slime bị cắt","2024-10-13T13:28:03Z","UChxm-ywVuqDc2Y9bGl7li_Q","Pháp Sư Hải Reaction","People & Blogs","24.15.10","[none]","582461","4329","0","67","https://i.ytimg.com/vi/Srz9DlTsYxk/default.jpg","False","False",""
"LOT3fmVdZXs","P2 | Cuộc chiến kiến thức giữa Thủ khoa cả họ và Đậu #papataiche #shorts","2024-10-05T11:45:01Z","UClNCtgsJp0ER42Gqv0SwKcg","Papa Tái Chế","Entertainment","24.15.10","papa tái chế|33 tái chế|papa tai che|ba ba tái chế|papa tái chế chống trộm|tái chế|gia đình đậu|papa tái chế đậu có em|đồ chơi tái chế|gia đình nhà đậu|gia đình papa|papa tái chế máy gắp thú|nhà papa tái chế|đậu đậu|bé đậu|đậu papa tái chế|chuyện nhà đậu|papa tái chế lì xì|papataiche|baba tai che|tiktok triệu view|tiktok hài hước|tiktok việt nam|tiktok hài hước việt nam|tiktok xu hướng|clip tiktok xu hướng hiện nay|xu hướng tiktok","4108577","51534","0","89","https://i.ytimg.com/vi/LOT3fmVdZXs/default.jpg","False","False","PAPA TÁI CHẾ chào cả nhàaaaa 👵👵Cả nhà nhớ nhấn nút Đăng ký 👍 và bật Chuông thông báo 🔔 để không bỏ lỡ bất kỳ video mới nào nhé✨ Papa Tái Chế ✨https://youtube.com/channel/UClNCtgsJp0ER42Gqv0SwKcg?sub_confirmation=1#papataiche #shorts #tiktok #tiktokfunny #tiktoktrieuview #tiktoktrend #Metubnetwork #Metub✿ Follow PAPA TÁI CHẾ tại tiktok nhaaaa: https://www.tiktok.com/@papa_taicheCoi thêm danh sách phát cả ngày dui dẻ khôm quạo nèee⚡ NHÀ ĐẬU VUI NHỘN - PAPA TÁI CHẾ: https://www.youtube.com/playlist?list=PLhPx-dsgaQgrln4IKm01XWVoMrb8UzgVT⚡ Chuyện gia đình nhà Đậu: https://www.youtube.com/playlist?list=PLhPx-dsgaQgqIOm57bSI1duW5RInx55TH⚡ Đồ chơi tái chế DIY: https://www.youtube.com/playlist?list=PLhPx-dsgaQgqVdTo6CRixIN--jcOHICaS© Bản quyền thuộc về PAPA TÁI CHẾ ☞ Vui lòng không đăng tải lại dưới mọi hình thức!© Copyright by PAPA TÁI CHẾ ☞ Do not Reup!"
"0joMz7F4kOs","DK vs WBG (BO3) | G2 vs BLG (BO3) | FLY vs TL (BO3) | CKTG 2024 - Vòng Swiss | 13.10.2024","2024-10-13T21:14:34Z","UChG2EWuXoW7Tgof35WjbsnQ","Vietnam Championship Series - LMHT","Entertainment","24.15.10","[none]","1989632","30382","0","70","https://i.ytimg.com/vi/0joMz7F4kOs/default.jpg","False","False","Cùng theo dõi các trận của CKTG 2024 hôm nay nhé!

► Đăng ký kênh để cập nhật các thông tin về VCS một cách mới nhất: 
Youtube: https://www.youtube.com/@vcslmht 
Facebook: https://www.facebook.com/vcslmht/
Tiktok: https://www.tiktok.com/@vcslmht

#LienMinhHuyenThoai #LMHT #VCS #VCSLMHT
__________________
THÔNG TIN VỀ KÊNH
Vietnam Championship Series - LMHT là kênh phát sóng liên tục cập nhật những nội dung và các trận đấu hấp dẫn trong khuôn khổ giải đấu VCS.
-----------------------------"
"Icpax6C_Fpc","Cún Con Đã Bị Hiểu Lầm P7 | Sheep #shorts","2024-10-05T10:15:15Z","UCj_LC4oQW2nEr9X4XPs2uFw","Sheep","Entertainment","24.15.10","sheep|rút|sheep chơi game|sheep reaction|sheep huggy|sheep poppy playtime|sheep fnaf|sheep tiktok|tiktok sheep|sheep súp bờ|sheepfarm|sheep kể chuyện ma|game kinh dị|creepy game|creepypasta game|horror game|sheep chơi game kinh dị|reaction game kinh dị|shorts|funny|meme|funny video|comedy|comedy video|funny video reaction","2663468","41175","0","83","https://i.ytimg.com/vi/Icpax6C_Fpc/default.jpg","False","False","► Đăng ký kênh Sheep: https://www.youtube.com/c/Sheep95► Đăng ký kênh Sheep Shorts: https://metub.net/sheepshorts► Đăng ký kênh Sheep Farm: https://metub.net/sheepfarm► Đăng ký kênh Rút: https://metub.net/rut---------------------► Facebook Chính Của Sheep : https://www.facebook.com/sheep.super.7► TikTok: https://www.tiktok.com/@sheepcraft11► Link Donate ủng hộ Sheep : https://playerduo.com/sheepsheep11⚠ Liên hệ quảng cáo : booking@ikonix.vn#sheep #sheepchoigame #sheepfarm #sheepsuutam #sheeptruyenma #metub #metubnetwork---------------------© Bản quyền thuộc về Sheep© Copyright by Sheep ☞ Do not ReupMETUB Network - Mạng lưới các nhà sáng tạo nội dung hàng đầu Châu Á"
"BN4PcibvnvE","She hid sausages in watermelon by Tsuriki Show","2024-10-12T04:55:00Z","UCymK_3BWUcoYVVf5D_GmACQ","Tsuriki Show","Comedy","24.15.10","[none]","7827150","83843","0","32","https://i.ytimg.com/vi/BN4PcibvnvE/default.jpg","False","False",""
"EhNMCEyFkn8","Ai là người nhiều followers nhất trên Tiktok   ? | Trà Đặng #shorst #viralvideo","2024-09-30T06:53:53Z","UC0V3bLajPuERuKwVvGbgtIQ","Trà Đặng Official","Entertainment","24.15.10","trà đặng|tra dang|trà đặng cover|trà đặng tik tok|tra dang tiktok|tra dang tik tok|trà đặng official|tra dang compilation|tra dang tiktok compilation|tik tok trà đặng|trâm đô trà đặng|trà đặng biến hình|trà đặng tiktok|tiktok biến hình trà đặng|trà đặng tik tok biến hình|trà đặng có em bé|trà đặng có chồng|trà đặng có con|trà đặng sinh em bé|trà đặng cosplay|trà đặng trend tắt đèn|trend tắt đèn|trend tắt đèn hot tiktok|trà đặng tiktok tắt đèn","10233451","285005","0","3180","https://i.ytimg.com/vi/EhNMCEyFkn8/default.jpg","False","False","#tradang #tiktoktradang Theo dõi Trà trên các nền tảng khác nhé:► YouTube: https://www.youtube.com/@tra.dang.904► Tiktok: https://www.tiktok.com/@tra.dang.904________________________________________© Bản quyền thuộc về Trà Đặng Official Channel© Copyright by Trà Đặng Official Channel ☞ Do not Reup#bienhinh #tiktoktrend #cosplay #cosplayer #costumecharacters #costume #tiktok #tiktokviral #trending #shorts #veve #linhbarbie #tramdoofficial"
"h5okICzphjQ","Yuumi 3D resin #elegoo #3dprinting #in3d #long3dprinting","2024-10-07T10:35:13Z","UCJaCuWnisSqqLIKyK-2y-Zw","Long 3D Printing","Science & Technology","24.15.10","[none]","1911238","49134","0","135","https://i.ytimg.com/vi/h5okICzphjQ/default.jpg","False","False","Đừng quên like, đăng ký kênh LONG 3D PRINTING và bấm chuông thông báo để không bỏ lỡ những dự án in 3D mới nhất của chúng tôi. Hãy cùng bắt đầu in 3D nào!#3DPrinting #3dprintinng #3dprinter #long3dprinting #3dprinterworld #3dprinting #metub #metubnetwork #in3d"
"KHbPL6VBk9E","Cool Parenting Gadget Against Mosquitos! 🦟👶","2024-10-13T15:00:30Z","UCrrZGOdX_6ZAaW5ZgzryF8A","TheSoul Music Family","Howto & Style","24.15.10","5-minute crafts|art|big craft|crafts|diy|diy craft|do it yourself|drawing|family|hacks|hacks for parents|how to|how to make|life hacks|long craft|music|new music|parenting|polymer clay|school hacks|shorts|shorts ideas|shorts music|shorts music trending|thesoul music|thesoul music life|trending shorts|tutorial|tutorial for beginners|viral shorts|youtube shorts","10348540","120083","0","54","https://i.ytimg.com/vi/KHbPL6VBk9E/default.jpg","False","False","💚🧡 Click like, share, and subscribe to TheSoul Music Family 👍 
🎵 Music by TheSoul Sound: https://thesoul-sound.com/ 
#shorts #music #newmusic
--------------- 
⚠️This video is made for entertainment purposes and may feature activities performed by our actors in a controlled environment. We do not make any warranties about the safety. It is the viewer's responsibility to use judgment, care and precautions if one plans to replicate. All trademarks™️or registered®️ trademarks are the property of their respective owners. All company, product and service names used in this video are for identification purposes only."
